
resource_id,uv_id,uv_title,source,resource_type,title,url,language,license,collected_at,download_allowed
R301,AI24,AI24,MIT OpenCourseWare,course,Sensor Technologies for Interactive Environments,https://ocw.mit.edu/courses/mas-836-sensor-technologies-for-interactive-environments-spring-2011/,en,CC BY-NC-SA 4.0,2026-01-12T10:30:00+01:00,true
R302,AI24,AI24,MIT OpenCourseWare,course,Computer System Architecture,https://ocw.mit.edu/courses/6-823-computer-system-architecture-fall-2005/,en,CC BY-NC-SA 4.0,2026-01-12T10:30:00+01:00,true
R303,AI24,AI24,MIT OpenCourseWare,course,Computer System Engineering,https://ocw.mit.edu/courses/6-033-computer-system-engineering-spring-2018/,en,CC BY-NC-SA 4.0,2026-01-12T10:30:00+01:00,true
R304,AI24,AI24,MIT OpenCourseWare,course,Operating System Engineering,https://ocw.mit.edu/courses/6-1810-operating-system-engineering-fall-2023/,en,CC BY-NC-SA 4.0,2026-01-12T10:30:00+01:00,true
R305,AI24,AI24,MIT OpenCourseWare,course,Introduction to Sustainable Energy,https://ocw.mit.edu/courses/22-081j-introduction-to-sustainable-energy-fall-2010/,en,CC BY-NC-SA 4.0,2026-01-12T10:30:00+01:00,true
R306,AI24,AI24,MIT OpenCourseWare,article,MIT Energy Collection Overview,https://ocw.mit.edu/collections/energy/,en,CC BY-NC-SA 4.0,2026-01-12T10:30:00+01:00,true
R307,AI24,AI24,MIT OpenCourseWare,lecture,Computation Structures: Design Trade‑offs and Power Dissipation,https://ocw.mit.edu/courses/6-004-computation-structures-spring-2017/pages/c8/c8s1/,en,CC BY-NC-SA 4.0,2026-01-12T10:30:00+01:00,true
R308,AI24,AI24,OpenStax,textbook_section,Models of Computation,https://openstax.org/books/introduction-computer-science/pages/4-1-models-of-computation,en,CC BY 4.0,2026-01-12T10:30:00+01:00,true
R309,AI24,AI24,OpenStax,textbook_section,What Is an Operating System?,https://openstax.org/books/introduction-computer-science/pages/6-1-what-is-an-operating-system,en,CC BY 4.0,2026-01-12T10:30:00+01:00,true
R310,AI24,AI24,OpenStax,textbook_section,Fundamental OS Concepts,https://openstax.org/books/introduction-computer-science/pages/6-2-fundamental-os-concepts,en,CC BY 4.0,2026-01-12T10:30:00+01:00,true
R311,AI24,AI24,OpenStax,textbook_section,Processes and Concurrency,https://openstax.org/books/introduction-computer-science/pages/6-3-processes-and-concurrency,en,CC BY 4.0,2026-01-12T10:30:00+01:00,true
R312,AI24,AI24,OpenStax,textbook_section,Memory Management,https://openstax.org/books/introduction-computer-science/pages/6-4-memory-management,en,CC BY 4.0,2026-01-12T10:30:00+01:00,true
R313,AI24,AI24,OpenStax,textbook_section,File Systems,https://openstax.org/books/introduction-computer-science/pages/6-5-file-systems,en,CC BY 4.0,2026-01-12T10:30:00+01:00,true
R314,AI24,AI24,OpenStax,textbook_section,Reliability and Security,https://openstax.org/books/introduction-computer-science/pages/6-6-reliability-and-security,en,CC BY 4.0,2026-01-12T10:30:00+01:00,true
R315,AI24,AI24,OpenStax,exercise,Operating Systems Review Questions,https://openstax.org/books/introduction-computer-science/pages/6-7-review-questions,en,CC BY 4.0,2026-01-12T10:30:00+01:00,true
R316,AI24,AI24,Lumen Learning,article,I Dream of IoT: Connecting the Physical and Virtual World,https://courses.lumenlearning.com/ivytech-informationliteracy-1/chapter/i-dream-of-iot-connecting-the-physical-and-virtual-world/,en,CC BY,2026-01-12T10:30:00+01:00,true
R317,AI24,AI24,Lumen Learning,article,Reading: Computer Network,https://courses.lumenlearning.com/ivytech-informationtechnology/chapter/reading-computer-network/,en,CC BY-SA,2026-01-12T10:30:00+01:00,true
R318,AI24,AI24,OpenStax,textbook_section,Software Engineering Fundamentals,https://openstax.org/books/introduction-computer-science/pages/9-1-software-engineering-fundamentals,en,CC BY 4.0,2026-01-12T10:30:00+01:00,true
